link_id,node_st,node_ed,hour,sample_count,length_mean,bf_speed_mean,observed_avg_speed_mean,pred_slow_ratio,pred_smooth_ratio,pred_congested_ratio,main_pred_congestion,main_time_multiplier,base_travel_time_min,pred_travel_time_min
1130003200,신촌로터리,신촌기차역입구,17,16,685.5395855,16.424375,17.099375,0.75,0,0.25,서행,1.5,2504.349488,3756.524233
1130003200,신촌로터리,신촌기차역입구,18,16,685.5395855,17.099375,17.676875,0.8125,0,0.1875,서행,1.5,2405.489974,3608.234962
1130003200,신촌로터리,신촌기차역입구,19,16,685.5395855,17.676875,17.915625,0.9375,0,0.0625,서행,1.5,2326.903094,3490.354641
1130003200,신촌로터리,신촌기차역입구,20,16,685.5395855,17.915625,18.871875,0.9375,0,0.0625,서행,1.5,2295.893955,3443.840932
1130003500,아현역,아현교차로,10,16,227.6897456,22.59875,26.2525,0.9375,0.0625,0,서행,1.5,604.5194861,906.7792291
1130003500,아현역,아현교차로,11,16,227.6897456,26.2525,26.556875,0.5,0.5,0,서행,1.5,520.3841438,780.5762158
1130003500,아현역,아현교차로,12,16,227.6897456,26.556875,29.7375,0.25,0.75,0,원활,1,514.4198907,514.4198907
1130003500,아현역,아현교차로,13,16,227.6897456,29.7375,30.67625,0.0625,0.9375,0,원활,1,459.3992345,459.3992345
1130003500,아현역,아현교차로,14,16,227.6897456,30.67625,31.535,0,1,0,원활,1,445.3407681,445.3407681
1130003500,아현역,아현교차로,15,16,227.6897456,31.535,31.3825,0,1,0,원활,1,433.2134053,433.2134053
1130003500,아현역,아현교차로,16,16,227.6897456,31.3825,31.82,0,1,0,원활,1,435.3185609,435.3185609
1130003500,아현역,아현교차로,17,16,227.6897456,31.82,31.505,0,1,0,원활,1,429.3332727,429.3332727
1130003500,아현역,아현교차로,18,16,227.6897456,31.505,32.05375,0,1,0,원활,1,433.625924,433.625924
1130003500,아현역,아현교차로,19,16,227.6897456,32.05375,32.605625,0,1,0,원활,1,426.2023862,426.2023862
1130003500,아현역,아현교차로,20,16,227.6897456,32.605625,32.715,0,1,0,원활,1,418.9885867,418.9885867
1130003600,아현교차로,아현역,10,16,227.6897456,22.73125,22.609375,1,0,0,서행,1.5,600.9957541,901.4936312
1130003600,아현교차로,아현역,11,16,227.6897456,22.609375,21.045625,0.9375,0.0625,0,서행,1.5,604.2353995,906.3530993
1130003600,아현교차로,아현역,12,16,227.6897456,21.045625,23.10125,1,0,0,서행,1.5,649.1318141,973.6977212
1130003600,아현교차로,아현역,13,16,227.6897456,23.10125,23.325625,0.6875,0.3125,0,서행,1.5,591.3699361,887.0549041
1130003600,아현교차로,아현역,14,16,227.6897456,23.325625,22.47375,0.8125,0.1875,0,서행,1.5,585.6814013,878.5221019
1130003600,아현교차로,아현역,15,16,227.6897456,22.47375,22.35125,0.9375,0.0625,0,서행,1.5,607.8818504,911.8227756
1130003600,아현교차로,아현역,16,16,227.6897456,22.35125,20.715625,0.875,0.125,0,서행,1.5,611.213455,916.8201825
1130003600,아현교차로,아현역,17,16,227.6897456,20.715625,18.26125,0.9375,0.0625,0,서행,1.5,659.4724869,989.2087303
1130003600,아현교차로,아현역,18,16,227.6897456,18.26125,17.02375,0.875,0.0625,0.0625,서행,1.5,748.1078642,1122.161796
1130003600,아현교차로,아현역,19,16,227.6897456,17.02375,16.125,0.5,0,0.5,서행,1.5,802.4897414,1203.734612
1130003600,아현교차로,아현역,20,16,227.6897456,16.125,18.1,0.4375,0.0625,0.5,정체,3,847.217658,2541.652974
1130003700,동교동삼거리,홍대입구역,10,16,337.4451585,20.839375,19.38,1,0,0,서행,1.5,971.560304,1457.340456
1130003700,동교동삼거리,홍대입구역,11,16,337.4451585,19.38,17.886875,1,0,0,서행,1.5,1044.721853,1567.082779
1130003700,동교동삼거리,홍대입구역,12,16,337.4451585,17.886875,16.8325,1,0,0,서행,1.5,1131.931067,1697.896601
1130003700,동교동삼거리,홍대입구역,13,16,337.4451585,16.8325,15.965,0.9375,0,0.0625,서행,1.5,1202.834369,1804.251553
1130003700,동교동삼거리,홍대입구역,14,16,337.4451585,15.965,15.116875,0.875,0,0.125,서행,1.5,1268.193518,1902.290277
1130003700,동교동삼거리,홍대입구역,15,16,337.4451585,15.116875,15.0875,0.5,0,0.5,서행,1.5,1339.344905,2009.017357
1130003700,동교동삼거리,홍대입구역,16,16,337.4451585,15.0875,13.788125,0.5,0,0.5,서행,1.5,1341.952577,2012.928866
1130003700,동교동삼거리,홍대입구역,17,16,337.4451585,13.788125,13.0425,0.25,0,0.75,정체,3,1468.416446,4405.249338
1130003700,동교동삼거리,홍대입구역,18,16,337.4451585,13.0425,12.126875,0.125,0,0.875,정체,3,1552.364156,4657.092469
1130003700,동교동삼거리,홍대입구역,19,16,337.4451585,12.126875,12.72,0.1875,0,0.8125,정체,3,1669.573531,5008.720592
1130003700,동교동삼거리,홍대입구역,20,16,337.4451585,12.72,13.43,0.375,0,0.625,정체,3,1591.722446,4775.167337
1130003800,홍대입구역,동교동삼거리,10,16,337.4451585,20.294375,19.6575,1,0,0,서행,1.5,997.6512955,1496.476943
1130003800,홍대입구역,동교동삼거리,11,16,337.4451585,19.6575,18.0675,0.9375,0,0.0625,서행,1.5,1029.973776,1544.960665
1130003800,홍대입구역,동교동삼거리,12,16,337.4451585,18.0675,17.436875,1,0,0,서행,1.5,1120.614889,1680.922334
1130003800,홍대입구역,동교동삼거리,13,16,337.4451585,17.436875,17.81,0.875,0,0.125,서행,1.5,1161.143239,1741.714858
1130003800,홍대입구역,동교동삼거리,14,16,337.4451585,17.81,17.2325,1,0,0,서행,1.5,1136.816929,1705.225394
1130003800,홍대입구역,동교동삼거리,15,16,337.4451585,17.2325,15.998125,1,0,0,서행,1.5,1174.914232,1762.371349
1130003800,홍대입구역,동교동삼거리,16,16,337.4451585,15.998125,15.723125,0.6875,0,0.3125,서행,1.5,1265.567653,1898.35148
1130003800,홍대입구역,동교동삼거리,17,16,337.4451585,15.723125,15.78,0.8125,0,0.1875,서행,1.5,1287.702636,1931.553954
1130003800,홍대입구역,동교동삼거리,18,16,337.4451585,15.78,15.488125,0.8125,0,0.1875,서행,1.5,1283.061439,1924.592159
1130003800,홍대입구역,동교동삼거리,19,16,337.4451585,15.488125,15.165625,0.8125,0,0.1875,서행,1.5,1307.240838,1960.861258
1130003800,홍대입구역,동교동삼거리,20,16,337.4451585,15.165625,15.13,0.875,0,0.125,서행,1.5,1335.039572,2002.559358
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),10,16,761.8367181,36.5225,38.3175,0,1,0,원활,1,1251.56282,1251.56282
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),11,16,761.8367181,38.3175,39.0725,0,1,0,원활,1,1192.932814,1192.932814
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),12,16,761.8367181,39.0725,39.683125,0,1,0,원활,1,1169.881709,1169.881709
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),13,16,761.8367181,39.683125,40.1175,0,1,0,원활,1,1151.880128,1151.880128
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),14,16,761.8367181,40.1175,39.58,0,1,0,원활,1,1139.408066,1139.408066
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),15,16,761.8367181,39.58,37.39,0,1,0,원활,1,1154.881331,1154.881331
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),16,16,761.8367181,37.39,37.265625,0.0625,0.9375,0,원활,1,1222.524822,1222.524822
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),17,16,761.8367181,37.265625,35.9225,0.0625,0.9375,0,원활,1,1226.60503,1226.60503
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),18,16,761.8367181,35.9225,36.038125,0.0625,0.9375,0,원활,1,1272.467203,1272.467203
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),19,16,761.8367181,36.038125,36.235625,0,1,0,원활,1,1268.384609,1268.384609
1130004100,내부순환로입구교차로,내부순환로연결램프(강변북로),20,16,761.8367181,36.235625,38.534375,0,1,0,원활,1,1261.471358,1261.471358
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,10,16,0,39.056875,38.57875,0,1,0,원활,1,0,0
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,11,16,0,38.57875,40.76,0,1,0,원활,1,0,0
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,12,16,0,40.76,40.543125,0,1,0,원활,1,0,0
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,13,16,0,40.543125,39.755625,0,1,0,원활,1,0,0
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,14,16,0,39.755625,40.2225,0,1,0,원활,1,0,0
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,15,16,0,40.2225,39.20875,0,1,0,원활,1,0,0
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,16,16,0,39.20875,38.9775,0,1,0,원활,1,0,0
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,17,16,0,38.9775,37.4775,0,1,0,원활,1,0,0
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,18,16,0,37.4775,38.25,0,1,0,원활,1,0,0
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,19,16,0,38.25,37.528125,0,1,0,원활,1,0,0
1130005002,평화의공원입구삼거리,평화의공원입구삼거리,20,16,0,37.528125,37.30875,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,10,16,0,35.0825,33.879375,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,11,16,0,33.879375,35.72875,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,12,16,0,35.72875,35.64875,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,13,16,0,35.64875,35.176875,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,14,16,0,35.176875,35.805625,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,15,16,0,35.805625,34.538125,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,16,16,0,34.538125,34.64375,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,17,16,0,34.64375,33.654375,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,18,16,0,33.654375,34.70875,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,19,16,0,34.70875,34.234375,0,1,0,원활,1,0,0
1130005003,마포농수산물시장,평화의공원입구삼거리,20,16,0,34.234375,34.079375,0,1,0,원활,1,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,10,16,0,24.293125,25.0025,0.6875,0.3125,0,서행,1.5,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,11,16,0,25.0025,26.5975,0.6875,0.3125,0,서행,1.5,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,12,16,0,26.5975,25.899375,0.3125,0.6875,0,원활,1,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,13,16,0,25.899375,26.3475,0.375,0.625,0,원활,1,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,14,16,0,26.3475,26.295,0.25,0.6875,0.0625,원활,1,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,15,16,0,26.295,26.529375,0.25,0.75,0,원활,1,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,16,16,0,26.529375,23.584375,0.1875,0.8125,0,원활,1,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,17,16,0,23.584375,24.39125,0.75,0.25,0,서행,1.5,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,18,16,0,24.39125,23.80875,0.6875,0.3125,0,서행,1.5,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,19,16,0,23.80875,22.63875,0.625,0.375,0,서행,1.5,0,0
1130005103,평화의공원입구삼거리,마포농수산물시장,20,16,0,22.63875,24.394375,0.6875,0.3125,0,서행,1.5,0,0
1130005200,월드컵공원,월드컵공원,10,16,0,40.9325,40.5,0,1,0,원활,1,0,0
1130005200,월드컵공원,월드컵공원,11,16,0,40.5,41.14125,0,1,0,원활,1,0,0
1130005200,월드컵공원,월드컵공원,12,16,0,41.14125,44.424375,0,1,0,원활,1,0,0
1130005200,월드컵공원,월드컵공원,13,16,0,44.424375,45.49875,0,1,0,원활,1,0,0
1130005200,월드컵공원,월드컵공원,14,16,0,45.49875,45.31625,0,1,0,원활,1,0,0
1130005200,월드컵공원,월드컵공원,15,16,0,45.31625,44.035625,0,1,0,원활,1,0,0
1130005200,월드컵공원,월드컵공원,16,16,0,44.035625,43.854375,0,1,0,원활,1,0,0
1130005200,월드컵공원,월드컵공원,17,16,0,43.854375,43.41125,0,1,0,원활,1,0,0
1130005200,월드컵공원,월드컵공원,18,16,0,43.41125,41.994375,0,1,0,원활,1,0,0
1130005200,월드컵공원,월드컵공원,19,16,0,41.994375,40.5425,0,1,0,원활,1,0,0
1130005200,월드컵공원,월드컵공원,20,16,0,40.5425,42.15625,0,1,0,원활,1,0,0
1130006100,월드컵경기장,월드컵경기장삼거리,10,16,409.6404344,24.47625,22.983125,0.8125,0.1875,0,서행,1.5,1004.174498,1506.261747
1130006100,월드컵경기장,월드컵경기장삼거리,11,16,409.6404344,22.983125,23.741875,0.9375,0.0625,0,서행,1.5,1069.411843,1604.117764
1130006100,월드컵경기장,월드컵경기장삼거리,12,16,409.6404344,23.741875,24.865,0.75,0.25,0,서행,1.5,1035.235257,1552.852885
1130006100,월드컵경기장,월드컵경기장삼거리,13,16,409.6404344,24.865,25.475,0.6875,0.3125,0,서행,1.5,988.4748065,1482.71221
1130006100,월드컵경기장,월드컵경기장삼거리,14,16,409.6404344,25.475,25.339375,0.5625,0.4375,0,서행,1.5,964.8057336,1447.2086
1130006100,월드컵경기장,월드컵경기장삼거리,15,16,409.6404344,25.339375,24.97,0.5,0.5,0,서행,1.5,969.9697038,1454.954556
1130006100,월드컵경기장,월드컵경기장삼거리,16,16,409.6404344,24.97,24.789375,0.5625,0.4375,0,서행,1.5,984.3182244,1476.477337
1130006100,월드컵경기장,월드컵경기장삼거리,17,16,409.6404344,24.789375,24.834375,0.8125,0.1875,0,서행,1.5,991.4903487,1487.235523
1130006100,월드컵경기장,월드컵경기장삼거리,18,16,409.6404344,24.834375,24.34875,0.5,0.5,0,서행,1.5,989.6937637,1484.540646
1130006100,월드컵경기장,월드컵경기장삼거리,19,16,409.6404344,24.34875,23.925,0.625,0.375,0,서행,1.5,1009.432766,1514.149149
1130006100,월드컵경기장,월드컵경기장삼거리,20,16,409.6404344,23.925,24.27125,0.6875,0.3125,0,서행,1.5,1027.311434,1540.967151
1130006200,월드컵경기장삼거리,월드컵경기장,10,16,409.6404344,28.626875,30.7375,0.3125,0.6875,0,원활,1,858.5787329,858.5787329
1130006200,월드컵경기장삼거리,월드컵경기장,11,16,409.6404344,30.7375,29.03375,0.0625,0.9375,0,원활,1,799.6234588,799.6234588
1130006200,월드컵경기장삼거리,월드컵경기장,12,16,409.6404344,29.03375,28.96875,0.125,0.875,0,원활,1,846.546728,846.546728
1130006200,월드컵경기장삼거리,월드컵경기장,13,16,409.6404344,28.96875,29.253125,0.0625,0.9375,0,원활,1,848.4462072,848.4462072
1130006200,월드컵경기장삼거리,월드컵경기장,14,16,409.6404344,29.253125,30.165,0.0625,0.9375,0,원활,1,840.1983058,840.1983058
1130006200,월드컵경기장삼거리,월드컵경기장,15,16,409.6404344,30.165,27.51625,0,1,0,원활,1,814.7994717,814.7994717
1130006200,월드컵경기장삼거리,월드컵경기장,16,16,409.6404344,27.51625,27.979375,0.1875,0.8125,0,원활,1,893.2331282,893.2331282
1130006200,월드컵경기장삼거리,월드컵경기장,17,16,409.6404344,27.979375,27.194375,0.3125,0.6875,0,원활,1,878.4480019,878.4480019
1130006200,월드컵경기장삼거리,월드컵경기장,18,16,409.6404344,27.194375,26.5625,0.1875,0.8125,0,원활,1,903.8055136,903.8055136
1130006200,월드컵경기장삼거리,월드컵경기장,19,16,409.6404344,26.5625,25.156875,0.3125,0.6875,0,원활,1,925.3054518,925.3054518
1130006200,월드컵경기장삼거리,월드컵경기장,20,16,409.6404344,25.156875,28.024375,0.375,0.625,0,원활,1,977.0063279,977.0063279
1130006300,월드컵경기장,월드컵공원,10,16,2579.415232,40.5525,38.951875,0,1,0,원활,1,3816.408703,3816.408703
1130006300,월드컵경기장,월드컵공원,11,16,2579.415232,38.951875,39.34,0.125,0.875,0,원활,1,3973.233995,3973.233995
1130006300,월드컵경기장,월드컵공원,12,16,2579.415232,39.34,43.39,0.0625,0.9375,0,원활,1,3934.034416,3934.034416
1130006300,월드컵경기장,월드컵공원,13,16,2579.415232,43.39,44.35375,0,1,0,원활,1,3566.833693,3566.833693
1130006300,월드컵경기장,월드컵공원,14,16,2579.415232,44.35375,44.256875,0,1,0,원활,1,3489.330979,3489.330979
1130006300,월드컵경기장,월드컵공원,15,16,2579.415232,44.256875,43.319375,0,1,0,원활,1,3496.968865,3496.968865
1130006300,월드컵경기장,월드컵공원,16,16,2579.415232,43.319375,42.94625,0,1,0,원활,1,3572.648819,3572.648819
1130006300,월드컵경기장,월드컵공원,17,16,2579.415232,42.94625,42.33875,0,1,0,원활,1,3603.688655,3603.688655
1130006300,월드컵경기장,월드컵공원,18,16,2579.415232,42.33875,40.561875,0,1,0,원활,1,3655.39639,3655.39639
1130006300,월드컵경기장,월드컵공원,19,16,2579.415232,40.561875,37.4475,0,1,0,원활,1,3815.526622,3815.526622
1130006300,월드컵경기장,월드컵공원,20,16,2579.415232,37.4475,39.595,0,1,0,원활,1,4132.850362,4132.850362
1130006400,월드컵공원,월드컵경기장,10,16,2579.415232,28.24125,30.059375,0.5625,0.375,0.0625,서행,1.5,5480.101409,8220.152114
1130006400,월드컵공원,월드컵경기장,11,16,2579.415232,30.059375,36.870625,0.375,0.625,0,원활,1,5148.640446,5148.640446
1130006400,월드컵공원,월드컵경기장,12,16,2579.415232,36.870625,36.84375,0.0625,0.9375,0,원활,1,4197.512625,4197.512625
1130006400,월드컵공원,월드컵경기장,13,16,2579.415232,36.84375,37.00375,0,1,0,원활,1,4200.574424,4200.574424
1130006400,월드컵공원,월드컵경기장,14,16,2579.415232,37.00375,37.20625,0.125,0.875,0,원활,1,4182.411618,4182.411618
1130006400,월드컵공원,월드컵경기장,15,16,2579.415232,37.20625,35.71875,0.0625,0.9375,0,원활,1,4159.648283,4159.648283
1130006400,월드컵공원,월드컵경기장,16,16,2579.415232,35.71875,35.194375,0.125,0.875,0,원활,1,4332.87598,4332.87598
1130006400,월드컵공원,월드컵경기장,17,16,2579.415232,35.194375,32.155625,0.0625,0.9375,0,원활,1,4397.433224,4397.433224
1130006400,월드컵공원,월드컵경기장,18,16,2579.415232,32.155625,24.93875,0.125,0.875,0,원활,1,4812.996604,4812.996604
1130006400,월드컵공원,월드컵경기장,19,16,2579.415232,24.93875,25.993125,0.75,0.25,0,서행,1.5,6205.800769,9308.701153
1130006400,월드컵공원,월드컵경기장,20,16,2579.415232,25.993125,30.606875,0.5,0.5,0,서행,1.5,5954.071083,8931.106625
1130006700,상암사거리,월드컵경기장,10,16,362.9247474,36.3925,34.221875,0,1,0,원활,1,598.3508922,598.3508922
1130006700,상암사거리,월드컵경기장,11,16,362.9247474,34.221875,35.185625,0,0.9375,0.0625,원활,1,636.303091,636.303091
1130006700,상암사거리,월드컵경기장,12,16,362.9247474,35.185625,36.93125,0,1,0,원활,1,618.8744649,618.8744649
1130006700,상암사거리,월드컵경기장,13,16,362.9247474,36.93125,37.320625,0,1,0,원활,1,589.6221992,589.6221992
1130006700,상암사거리,월드컵경기장,14,16,362.9247474,37.320625,37.048125,0,1,0,원활,1,583.4705299,583.4705299
1130006700,상암사거리,월드컵경기장,15,16,362.9247474,37.048125,36.479375,0,1,0,원활,1,587.7621295,587.7621295
1130006700,상암사거리,월드컵경기장,16,16,362.9247474,36.479375,36.853125,0,1,0,원활,1,596.9259299,596.9259299
1130006700,상암사거리,월드컵경기장,17,16,362.9247474,36.853125,36.4,0,1,0,원활,1,590.8721403,590.8721403
1130006700,상암사거리,월드컵경기장,18,16,362.9247474,36.4,36.470625,0,1,0,원활,1,598.2276056,598.2276056
1130006700,상암사거리,월드컵경기장,19,16,362.9247474,36.470625,37.173125,0,1,0,원활,1,597.0691438,597.0691438
1130006700,상암사거리,월드컵경기장,20,16,362.9247474,37.173125,37.583125,0,1,0,원활,1,585.7856945,585.7856945
1130006800,월드컵경기장,상암사거리,10,16,362.9247474,19.175,19,0.125,0.25,0.625,정체,3,1135.618506,3406.855517
1130006800,월드컵경기장,상암사거리,11,16,362.9247474,19,18.216875,0.1875,0.3125,0.5,정체,3,1146.07815,3438.234449
1130006800,월드컵경기장,상암사거리,12,16,362.9247474,18.216875,17.964375,0.6875,0.125,0.1875,서행,1.5,1195.346888,1793.020332
1130006800,월드컵경기장,상암사거리,13,16,362.9247474,17.964375,18.470625,0.8125,0.0625,0.125,서행,1.5,1212.148201,1818.222302
1130006800,월드컵경기장,상암사거리,14,16,362.9247474,18.470625,18.331875,0.875,0,0.125,서행,1.5,1178.925177,1768.387765
1130006800,월드컵경기장,상암사거리,15,16,362.9247474,18.331875,16.331875,0.875,0,0.125,서행,1.5,1187.848207,1781.77231
1130006800,월드컵경기장,상암사거리,16,16,362.9247474,16.331875,16.343125,0.625,0,0.375,서행,1.5,1333.311995,1999.967993
1130006800,월드컵경기장,상암사거리,17,16,362.9247474,16.343125,13.860625,0.75,0,0.25,서행,1.5,1332.394193,1998.591289
1130006800,월드컵경기장,상암사거리,18,16,362.9247474,13.860625,11.98125,0.3125,0,0.6875,정체,3,1571.031959,4713.095876
1130006800,월드컵경기장,상암사거리,19,16,362.9247474,11.98125,13.093125,0.1875,0,0.8125,정체,3,1817.463524,5452.390571
1130006800,월드컵경기장,상암사거리,20,16,362.9247474,13.093125,16.884375,0.4375,0,0.5625,정체,3,1663.123574,4989.370722
1130007100,중동교,상암사거리,10,16,286.230638,18.741875,16.564375,0.875,0,0.125,서행,1.5,916.3351202,1374.50268
1130007100,중동교,상암사거리,11,16,286.230638,16.564375,15.2375,0.875,0,0.125,서행,1.5,1036.793618,1555.190426
1130007100,중동교,상암사거리,12,16,286.230638,15.2375,14.92625,0.4375,0,0.5625,정체,3,1127.077164,3381.231491
1130007100,중동교,상암사거리,13,16,286.230638,14.92625,15.100625,0.4375,0,0.5625,정체,3,1150.579568,3451.738705
1130007100,중동교,상암사거리,14,16,286.230638,15.100625,14.976875,0.5625,0,0.4375,서행,1.5,1137.29321,1705.939815
1130007100,중동교,상암사거리,15,16,286.230638,14.976875,14.758125,0.5,0,0.5,서행,1.5,1146.690366,1720.035549
1130007100,중동교,상암사거리,16,16,286.230638,14.758125,14.941875,0.5625,0,0.4375,서행,1.5,1163.687005,1745.530507
1130007100,중동교,상암사거리,17,16,286.230638,14.941875,14.820625,0.3125,0,0.6875,정체,3,1149.376385,3448.129156
1130007100,중동교,상암사거리,18,16,286.230638,14.820625,16.529375,0.4375,0,0.5625,정체,3,1158.779625,3476.338875
1130007100,중동교,상암사거리,19,16,286.230638,16.529375,16.493125,0.8125,0,0.1875,서행,1.5,1038.988968,1558.483453
1130007100,중동교,상암사거리,20,16,286.230638,16.493125,16.4775,0.875,0,0.125,서행,1.5,1041.272547,1561.908821
1130007200,상암사거리,중동교,10,16,286.230638,37.168125,36.030625,0,1,0,원활,1,462.0582362,462.0582362
1130007200,상암사거리,중동교,11,16,286.230638,36.030625,35.435625,0,1,0,원활,1,476.6455836,476.6455836
1130007200,상암사거리,중동교,12,16,286.230638,35.435625,35.275,0,1,0,원활,1,484.6489452,484.6489452
1130007200,상암사거리,중동교,13,16,286.230638,35.275,35.189375,0,1,0,원활,1,486.8557982,486.8557982
1130007200,상암사거리,중동교,14,16,286.230638,35.189375,34.90875,0,1,0,원활,1,488.0404463,488.0404463
1130007200,상암사거리,중동교,15,16,286.230638,34.90875,34.4875,0,1,0,원활,1,491.9637134,491.9637134
1130007200,상암사거리,중동교,16,16,286.230638,34.4875,34.035625,0,1,0,원활,1,497.9728389,497.9728389
1130007200,상암사거리,중동교,17,16,286.230638,34.035625,33.924375,0,1,0,원활,1,504.5841902,504.5841902
1130007200,상암사거리,중동교,18,16,286.230638,33.924375,32.198125,0,1,0,원활,1,506.2388999,506.2388999
1130007200,상암사거리,중동교,19,16,286.230638,32.198125,29.503125,0,1,0,원활,1,533.3800735,533.3800735
1130007200,상암사거리,중동교,20,16,286.230638,29.503125,30.813125,0.0625,0.9375,0,원활,1,582.1023461,582.1023461
1130007500,증산교,중동교,10,16,267.5046526,20.78375,17.4825,0,0.375,0.625,정체,3,772.2513577,2316.754073
1130007500,증산교,중동교,11,16,267.5046526,17.4825,23.825625,0,0.375,0.625,정체,3,918.0768858,2754.230657
1130007500,증산교,중동교,12,16,267.5046526,23.825625,29.12625,0.8125,0.1875,0,서행,1.5,673.6561646,1010.484247
1130007500,증산교,중동교,13,16,267.5046526,29.12625,32.534375,0.3125,0.6875,0,원활,1,551.0588955,551.0588955
1130007500,증산교,중동교,14,16,267.5046526,32.534375,29.76875,0.1875,0.8125,0,원활,1,493.3329488,493.3329488
1130007500,증산교,중동교,15,16,267.5046526,29.76875,28.5925,0.3125,0.6875,0,원활,1,539.1653716,539.1653716
1130007500,증산교,중동교,16,16,267.5046526,28.5925,27.08125,0.3125,0.6875,0,원활,1,561.3457779,561.3457779
1130007500,증산교,중동교,17,16,267.5046526,27.08125,22.6525,0.375,0.625,0,원활,1,592.671282,592.671282
1130007500,증산교,중동교,18,16,267.5046526,22.6525,23.623125,0.6875,0.3125,0,서행,1.5,708.5433906,1062.815086
1130007500,증산교,중동교,19,16,267.5046526,23.623125,32.43125,0.625,0.375,0,서행,1.5,679.4308186,1019.146228
1130007500,증산교,중동교,20,16,267.5046526,32.43125,38.886875,0.0625,0.9375,0,원활,1,494.9016506,494.9016506
1130007600,중동교,증산교,10,16,267.5046526,48.193125,45.941875,0,1,0,원활,1,333.0408467,333.0408467
1130007600,중동교,증산교,11,16,267.5046526,45.941875,44.608125,0,1,0,원활,1,349.3605595,349.3605595
1130007600,중동교,증산교,12,16,267.5046526,44.608125,44.9075,0,1,0,원활,1,359.8061823,359.8061823
1130007600,중동교,증산교,13,16,267.5046526,44.9075,44.380625,0,1,0,원활,1,357.4075412,357.4075412
1130007600,중동교,증산교,14,16,267.5046526,44.380625,43.94,0,1,0,원활,1,361.6505887,361.6505887
1130007600,중동교,증산교,15,16,267.5046526,43.94,41.801875,0,1,0,원활,1,365.277177,365.277177
1130007600,중동교,증산교,16,16,267.5046526,41.801875,38.524375,0,1,0,원활,1,383.9607471,383.9607471
1130007600,중동교,증산교,17,16,267.5046526,38.524375,33.571875,0,1,0,원활,1,416.6265944,416.6265944
1130007600,중동교,증산교,18,16,267.5046526,33.571875,22.2375,0.125,0.875,0,원활,1,478.0870641,478.0870641
1130007600,중동교,증산교,19,16,267.5046526,22.2375,16.535625,0.625,0.25,0.125,서행,1.5,721.7663477,1082.649521
1130007600,중동교,증산교,20,16,267.5046526,16.535625,20.011875,0.625,0.0625,0.3125,서행,1.5,970.648473,1455.972709
1130007700,용강동주민센터,마포대교입구,10,16,333.5426959,17.2375,17.384375,0.9375,0,0.0625,서행,1.5,1160.989804,1741.484707
1130007700,용강동주민센터,마포대교입구,11,16,333.5426959,17.384375,15.92875,0.9375,0,0.0625,서행,1.5,1151.180975,1726.771462
1130007700,용강동주민센터,마포대교입구,12,16,333.5426959,15.92875,15.378125,0.6875,0,0.3125,서행,1.5,1256.379926,1884.56989
